Transaction_ID,Transaction_Timestamp,Customer_ID,Date_of_Birth,Gender,Sector,Store_or_Service_ID,Store_Type,Payment_Method,Card_Type,Card_Category,Wallet_Provider,Transaction_Amount_GBP,Payment_Status,Transaction_Channel,Government_Service,Crypto_Type,Spending_Limit_Used,Customer_Segment,Store_or_Service_Name,Device_Type,Promo_Code,App_Version,Merchant_Category_Code,Location
T07926,11-05-2025 11:00:08,001485,03-10-1983,Female,Retail,CineMax,Control,Digital_Wallet,None,None,PayPal,372.02,Successful,Online,No,None,No,Low,CineMax,POS_Terminal,WINTER25,3.1.0,762,Brandybrug
T07927,18-03-2024 01:55:50,000871,07-12-1969,Male,Retail,FreshFoods,Control,Virtual_Card,None,None,None,224.03,Successful,In_Store,No,None,No,Low,FreshFoods,Computer,SUMMER24,2.1.0,568,Riverton
T07928,10-03-2025 21:00:56,000724,16-02-1981,Female,Retail,SuperMart,Control,Card,Amex,Prepaid,None,215.08,Successful,Online,No,None,No,Low,SuperMart,Computer,NONE,3.1.0,255,Stonebridge
T07929,23-05-2025 01:05:23,001427,21-07-1990,Female,Retail,CoffeeLounge,Control,Digital_Wallet,None,None,Wish,451.42,Successful,In_Store,No,None,No,Low,CoffeeLounge,Computer,WINTER25,1.1.0,432,Fairview
T07930,03-11-2024 07:01:33,000657,05-01-2006,Female,Retail,JewelBox,Trial,Card,Amex,Credit,None,177.19,Successful,Online,No,None,No,Low,JewelBox,POS_Terminal,WINTER25,3.0.0,986,Oakridge
T07931,22-02-2025 23:52:57,000776,04-05-1967,Male,Government Services,Fire & Safety Department,Control,Virtual_Card,None,None,None,261.4,Successful,In_Store,Yes,None,Yes,Medium,Fire & Safety Department,Laptop,SUMMER24,3.0.0,441,Riverton
T07932,09-12-2025 18:06:40,001372,18-11-1966,Female,Government Services,Public Records Office,Control,Cryptocurrency,None,None,None,492.25,Successful,In_Store,Yes,Other,No,Medium,Public Records Office,Laptop,SUMMER24,1.1.0,958,Brandybrug
T07933,20-04-2025 21:03:33,001326,27-06-1961,Prefer not to say,Telecom,ConnectStore,Control,Card,Amex,Debit,None,89.98,Successful,Online,No,None,No,Low,ConnectStore,Mobile,WINTER25,1.1.0,534,Stonebridge
T07934,06-05-2025 19:05:27,000726,12-03-1993,Female,Retail,MegaMall,Control,QR_Payment,None,None,None,404.15,Successful,Online,No,None,No,Low,MegaMall,Computer,WINTER25,2.2.0,860,Westhaven
T07935,14-08-2024 21:10:37,001845,08-06-1975,Male,Telecom,ConnectStore,Control,Cryptocurrency,None,None,None,210.31,Successful,In_App,No,Bitcoin,No,Low,ConnectStore,Computer,WINTER25,1.2.0,375,Eastmoor
T07936,29-06-2025 09:24:47,001646,13-07-1981,Female,Telecom,SparkMobile,Trial,Digital_Wallet,None,None,Revolut,218.03,Successful,Online,No,None,No,Medium,SparkMobile,Computer,SUMMER24,1.1.0,380,Stonebridge
T07937,21-05-2024 04:21:57,000722,14-01-1990,Male,Government Services,Urban Planning Office,Control,QR_Payment,None,None,None,375.99,Successful,Online,Yes,None,No,Medium,Urban Planning Office,Laptop,NONE,1.0.0,790,Fairview
T07938,02-08-2024 05:45:57,001630,02-12-1957,Female,Telecom,ConnectStore,Trial,QR_Payment,None,None,None,338.31,Successful,In_App,No,None,No,Low,ConnectStore,,WINTER25,1.0.0,765,Black Lake
T07939,05-04-2025 17:35:10,000626,28-07-1960,Female,Retail,FunZone Amusements,Control,Cryptocurrency,None,None,None,465.3,Successful,Online,No,Bitcoin,No,Low,FunZone Amusements,Mobile,WINTER25,2.2.0,567,Riverton
T07940,22-09-2025 14:26:03,000436,01-01-1981,Male,Retail,HomeNeeds,Control,Card,Mastercard,Prepaid,None,228.06,Successful,In_App,No,None,No,Medium,HomeNeeds,Mobile,WINTER25,3.1.0,614,Black Lake
T07941,23-10-2025 05:56:25,001110,09-02-1975,Female,Entertainment,PlayZone Arcade,Trial,QR_Payment,None,None,None,217.73,Successful,In_Store,No,None,No,Low,PlayZone Arcade,Computer,SUMMER24,1.0.0,598,Brandybrug
T07942,29-07-2025 13:36:11,001688,26-02-2000,Female,Retail,StyleCorner,Control,Cryptocurrency,None,None,None,168.47,Successful,Online,No,Ethereum,No,Low,StyleCorner,Mobile,WINTER25,3.1.0,275,Eastmoor
T07943,17-03-2024 19:29:00,000530,01-07-1985,Male,Retail,TrendLab,Control,Virtual_Card,None,None,None,183.18,Successful,In_App,No,None,No,Low,TrendLab,POS_Terminal,NONE,2.1.0,220,Eastmoor
T07944,06-03-2025 08:19:23,001164,24-12-1964,Male,Government Services,Social Services Center,Trial,Cryptocurrency,None,None,None,278.39,Successful,In_App,Yes,Other,No,Low,Social Services Center,POS_Terminal,NONE,1.0.0,667,Riverton
T07945,23-08-2025 14:28:58,001627,18-02-1973,Male,Government Services,Social Services Center,Control,Digital_Wallet,None,None,PayPal,477.08,Successful,In_Store,Yes,None,No,Low,Social Services Center,Laptop,WINTER25,1.2.0,883,Oakridge
T07946,15-12-2024 21:39:58,000773,13-07-1997,Female,Government Services,Local Government Office,Control,QR_Payment,None,None,None,191.17,Successful,In_App,Yes,None,No,Medium,Local Government Office,POS_Terminal,SUMMER24,,478,Oakridge
T07947,18-07-2025 07:18:19,000551,25-02-1954,Male,Telecom,SparkMobile,Control,QR_Payment,None,None,None,399.09,Successful,In_Store,No,None,No,,SparkMobile,POS_Terminal,NONE,2.2.0,182,Fairview
T07948,18-11-2025 15:48:49,001499,25-11-2002,Female,Government Services,Social Services Center,Control,Virtual_Card,None,None,None,356.01,Successful,Online,Yes,None,No,High,Social Services Center,Computer,SUMMER24,1.0.0,977,Eastmoor
T07949,12-09-2024 05:54:15,000067,11-12-1970,Male,Retail,CozyCafe,Trial,Virtual_Card,None,None,None,15.32,Successful,In_App,No,None,No,Medium,CozyCafe,Computer,WINTER25,3.0.0,367,Johnsville
T07950,05-04-2024 06:35:28,001661,13-12-1961,Female,Retail,PrimeBakery,Control,Cryptocurrency,None,None,None,317.87,Successful,In_Store,No,Other,No,Low,PrimeBakery,Laptop,NONE,3.1.0,803,Black Lake
T07951,17-01-2024 21:05:50,001322,20-08-1956,Male,Retail,EliteElectronics,Control,Digital_Wallet,None,None,PayPal,300.31,Successful,In_Store,No,None,No,Medium,EliteElectronics,Mobile,SUMMER24,2.1.0,424,Black Lake
T07952,07-12-2024 11:37:04,000782,10-09-1992,Male,Retail,StyleCorner,Trial,Virtual_Card,None,None,None,132.26,Successful,In_Store,No,None,No,High,StyleCorner,Mobile,WINTER25,2.2.0,200,Westhaven
T07953,09-01-2025 05:44:25,000553,26-06-1995,Male,Retail,PrimeBakery,Trial,Digital_Wallet,None,None,PayPal,306.94,Successful,Online,No,None,No,Low,PrimeBakery,Laptop,SUMMER24,3.0.0,325,Kingsport
T07954,05-02-2025 14:12:06,001966,05-10-1982,Male,Retail,GadgetHouse,Trial,QR_Payment,None,None,None,431.8,Successful,In_Store,No,None,No,Low,GadgetHouse,POS_Terminal,SUMMER24,2.1.0,188,Riverton
T07955,25-08-2025 13:16:27,001899,06-01-1983,Female,Government Services,Public Housing Office,Trial,Digital_Wallet,None,None,Wish,368.01,Successful,In_App,Yes,None,No,Low,Public Housing Office,Computer,SUMMER24,3.1.0,978,Johnsville
T07956,16-07-2024 02:51:13,000622,17-04-1982,Female,Retail,CozyCafe,Control,Cryptocurrency,None,None,None,393.29,Successful,Online,No,Bitcoin,No,Low,CozyCafe,Laptop,NONE,2.1.0,441,Stonebridge
T07957,08-02-2025 18:51:51,000576,06-09-1966,Female,Retail,GreenGrocers,Control,Card,Mastercard,Credit,None,461.99,Successful,In_Store,No,None,No,Low,GreenGrocers,Computer,SUMMER24,3.2.1,622,Fairview
T07958,23-08-2025 00:51:20,000446,08-12-1990,Male,Government Services,Tax Office,Trial,Card,Amex,Prepaid,None,426.57,Successful,In_App,Yes,None,No,Low,Tax Office,Computer,NONE,3.2.1,169,Oakridge
T07959,25-06-2025 15:21:32,001255,12-07-2001,Male,Government Services,Public Records Office,Control,Cryptocurrency,None,None,None,422.45,Successful,Online,Yes,Bitcoin,No,Low,Public Records Office,Laptop,NONE,3.2.1,794,Stonebridge
T07960,19-12-2024 07:58:22,000450,24-08-1963,Prefer not to say,Retail,FreshMart,Control,Virtual_Card,None,None,None,14.24,Successful,In_App,No,None,Yes,Low,FreshMart,Mobile,NONE,3.1.0,636,Black Lake
T07961,13-08-2024 11:47:05,001174,18-04-1944,Male,Retail,FreshMart,Control,Digital_Wallet,None,None,PayPal,82.25,Successful,In_Store,No,None,No,Medium,FreshMart,POS_Terminal,SUMMER24,1.1.0,282,Riverton
T07962,16-05-2025 15:10:56,000212,08-02-2005,Male,Government Services,Electricity Authority,Control,Virtual_Card,None,None,None,213.04,Successful,In_Store,Yes,None,No,Low,Electricity Authority,Laptop,NONE,3.0.0,983,Westhaven
T07963,30-05-2025 21:18:42,000247,17-08-1957,Male,Government Services,Fire & Safety Department,Control,Cryptocurrency,None,None,None,447.74,Successful,In_Store,Yes,Bitcoin,No,Medium,Fire & Safety Department,Computer,NONE,1.0.0,632,Riverton
T07964,19-07-2024 04:30:45,000314,06-03-1992,Male,Retail,TrendyWear,Trial,Digital_Wallet,None,None,Wish,87.19,Successful,Online,No,None,No,Medium,TrendyWear,Mobile,WINTER25,2.1.0,252,Johnsville
T07965,17-10-2025 04:41:24,000269,17-12-1955,Male,Retail,UrbanBites,Control,Virtual_Card,None,None,None,203.34,Successful,In_App,No,None,Yes,Low,UrbanBites,Mobile,SUMMER24,2.1.0,373,Riverton
T07966,26-04-2024 10:33:06,000116,08-08-1972,Male,Retail,FreshMart,Control,QR_Payment,None,None,None,258.53,Successful,In_Store,No,None,No,Low,FreshMart,Computer,WINTER25,3.2.1,150,Riverton
T07967,16-06-2025 19:34:00,000024,09-09-2003,Prefer not to say,Retail,GameSphere,Control,Cryptocurrency,None,None,None,168.81,Successful,In_App,No,Other,No,High,GameSphere,Computer,SUMMER24,2.2.0,241,Fairview
T07968,08-07-2024 20:54:49,000681,14-08-1981,Female,Retail,BookNest,Trial,Virtual_Card,None,None,None,223.91,Successful,Online,No,None,Yes,Low,BookNest,Mobile,NONE,3.2.1,230,Brandybrug
T07969,03-10-2024 09:32:51,000916,18-03-1979,Male,Retail,BookNest,Control,QR_Payment,None,None,None,320.83,Successful,In_App,No,None,No,Medium,BookNest,Computer,NONE,1.0.0,541,Eastmoor
T07970,05-11-2025 23:13:06,001342,26-10-1986,Female,Government Services,Public Records Office,Trial,QR_Payment,None,None,None,371.69,Successful,In_Store,Yes,None,No,Low,Public Records Office,Mobile,SUMMER24,2.0.0,397,Black Lake
T07971,14-01-2025 13:11:57,000047,09-03-1998,Male,Retail,StyleCorner,Control,Virtual_Card,None,None,None,380.88,Successful,In_App,No,None,Yes,High,StyleCorner,Mobile,SUMMER24,3.2.1,983,Oakridge
T07972,13-08-2025 16:46:04,000019,15-11-1994,Male,Government Services,Public Transport Hub,Trial,Card,Mastercard,Debit,None,310.18,Successful,In_Store,Yes,None,No,Low,Public Transport Hub,POS_Terminal,SUMMER24,,744,Oakridge
T07973,22-04-2024 06:00:49,000599,15-12-1955,Female,Government Services,Health Department,Control,Card,Mastercard,Prepaid,None,147.12,Successful,Online,Yes,None,No,Medium,Health Department,Mobile,SUMMER24,3.0.0,869,Kingsport
T07974,14-03-2025 23:29:52,001573,19-06-1994,Female,Retail,FunZone Amusements,Trial,Cryptocurrency,None,None,None,327.2,Successful,In_Store,No,Ethereum,No,Low,FunZone Amusements,POS_Terminal,NONE,1.0.0,713,Stonebridge
T07975,12-07-2025 00:39:57,000622,17-04-1982,Female,Retail,ActiveGear,Control,QR_Payment,None,None,None,187.32,Successful,Online,No,None,No,Low,ActiveGear,Mobile,SUMMER24,3.2.1,124,Westhaven
T07976,07-07-2024 03:38:22,000754,02-04-1951,Male,Retail,TechWorld Electronics,Control,QR_Payment,None,None,None,327.98,Successful,Online,No,None,No,High,TechWorld Electronics,Computer,NONE,2.1.0,243,Fairview
T07977,30-08-2025 04:37:05,001398,01-03-1984,Prefer not to say,Government Services,Public Library,Control,QR_Payment,None,None,None,281.21,Successful,In_App,Yes,None,No,Medium,Public Library,Laptop,NONE,1.0.0,728,Black Lake
T07978,27-03-2025 19:28:04,000057,19-02-1995,Male,Retail,GlobalMart,Trial,Card,Visa,Prepaid,None,13.46,Successful,In_Store,No,None,No,Medium,GlobalMart,Mobile,NONE,1.1.0,329,Eastmoor
T07979,18-10-2025 04:12:24,000274,04-07-1988,Male,Retail,QuickShop,Control,Cryptocurrency,None,None,None,44.53,Successful,In_Store,No,Bitcoin,No,Medium,QuickShop,Mobile,WINTER25,3.2.1,667,Eastmoor
T07980,25-12-2024 20:28:45,001001,28-06-1991,Male,Government Services,Public Transport Hub,Control,QR_Payment,None,None,None,423.35,Successful,In_App,Yes,None,No,Low,Public Transport Hub,POS_Terminal,SUMMER24,2.1.0,719,Riverton
T07981,26-12-2025 23:57:58,000692,07-10-1962,Female,Retail,FunZone Amusements,Control,Card,Amex,Prepaid,None,1.46,Successful,In_Store,No,None,No,Medium,FunZone Amusements,Mobile,NONE,3.2.1,405,Black Lake
T07982,03-06-2024 05:11:49,001115,22-04-1973,Male,Retail,MegaGadgets,Control,Digital_Wallet,None,None,Wish,182.07,Successful,In_Store,No,None,No,Medium,MegaGadgets,POS_Terminal,WINTER25,1.2.0,300,Riverton
T07983,25-08-2024 03:51:46,000794,24-08-1981,Female,Retail,FashionPoint,Control,Cryptocurrency,None,None,None,401.24,Successful,In_Store,No,Ethereum,No,Medium,FashionPoint,Laptop,WINTER25,3.1.0,708,Brandybrug
T07984,26-07-2025 12:30:01,001162,23-10-2002,Female,Retail,FastFuel,Control,Card,Mastercard,Debit,None,291.64,Successful,In_App,No,None,No,High,FastFuel,POS_Terminal,SUMMER24,1.2.0,672,Oakridge
T07985,17-10-2024 07:20:08,000753,07-03-1947,Female,Government Services,DMV Office,Trial,Cryptocurrency,None,None,None,21.04,Successful,In_App,Yes,Bitcoin,No,Low,DMV Office,POS_Terminal,SUMMER24,2.1.0,177,Brandybrug
T07986,09-04-2024 07:25:15,001696,02-02-1992,Male,Retail,FastFuel,Control,Card,Mastercard,Prepaid,None,254.47,Successful,In_App,No,None,No,Medium,FastFuel,Computer,NONE,1.1.0,217,Black Lake
T07987,08-10-2024 03:45:31,000747,28-08-1979,Female,Retail,FreshMart,Control,Virtual_Card,None,None,None,350.8,Successful,In_App,No,None,Yes,Low,FreshMart,Computer,SUMMER24,3.2.1,470,Stonebridge
T07988,25-12-2024 02:09:11,001605,23-01-1958,Prefer not to say,Government Services,City Council Office,Control,Cryptocurrency,None,None,None,361.98,Successful,Online,Yes,Ethereum,No,High,City Council Office,Mobile,WINTER25,1.2.0,318,Fairview
T07989,15-04-2024 20:26:13,000862,02-11-1950,Male,Retail,UrbanBites,Control,Virtual_Card,None,None,None,381.0,Successful,In_App,No,,Yes,Medium,UrbanBites,Computer,WINTER25,2.0.0,620,Black Lake
T07990,09-12-2024 05:41:08,000912,01-03-1998,Male,Government Services,Local Government Office,Trial,Digital_Wallet,None,None,PayPal,147.76,Successful,In_App,Yes,None,No,Medium,Local Government Office,Mobile,WINTER25,3.1.0,719,Kingsport
T07991,29-09-2025 14:59:45,001856,04-05-1965,Female,Government Services,Social Services Center,Control,Virtual_Card,None,None,None,141.54,Successful,In_Store,Yes,None,No,High,Social Services Center,Mobile,WINTER25,1.0.0,814,Westhaven
T07992,24-04-2025 17:57:34,001381,03-05-1966,Male,Retail,FastFuel,Control,Cryptocurrency,None,None,None,98.81,Successful,In_App,No,Ethereum,No,Low,FastFuel,POS_Terminal,SUMMER24,2.2.0,898,Brandybrug
T07993,08-09-2025 22:41:50,001742,04-10-2001,Male,Retail,TrendLab,Control,Card,Mastercard,Prepaid,None,344.72,Successful,In_App,No,None,No,Low,TrendLab,Computer,SUMMER24,2.1.0,712,Oakridge
T07994,10-01-2025 11:04:49,001176,28-03-1948,Male,Retail,FunZone Amusements,Control,QR_Payment,None,None,None,242.77,Successful,In_App,No,None,No,Medium,FunZone Amusements,POS_Terminal,SUMMER24,1.1.0,875,Eastmoor
T07995,15-02-2025 15:10:01,000533,05-08-1978,Male,Retail,CoffeeLounge,Control,Digital_Wallet,None,None,PayPal,481.58,Successful,In_Store,No,None,No,Low,CoffeeLounge,Laptop,NONE,1.0.0,340,Black Lake
T07996,07-06-2024 17:03:52,001526,09-07-1945,Male,Government Services,Water Board,Control,Virtual_Card,None,None,None,14.08,Successful,In_Store,Yes,None,Yes,High,Water Board,Computer,WINTER25,1.2.0,455,Black Lake
T07997,27-10-2025 00:58:37,000720,10-11-1977,Male,Retail,MegaGadgets,Control,Digital_Wallet,None,None,PayPal,131.26,Successful,In_App,No,None,No,Low,MegaGadgets,Computer,SUMMER24,1.1.0,148,Stonebridge
T07998,29-05-2025 15:46:37,001635,27-06-1990,Male,Retail,TechStore,Trial,Virtual_Card,None,None,None,117.83,Successful,In_App,No,None,No,Medium,TechStore,Mobile,WINTER25,3.0.0,888,Black Lake
T07999,02-12-2024 13:35:42,001438,10-12-1966,Male,Telecom,ConnectStore,Trial,Card,Amex,Credit,None,76.97,Successful,Online,No,None,No,Medium,ConnectStore,Computer,NONE,3.2.1,477,Brandybrug
T08000,30-04-2025 19:28:20,000474,20-10-1984,Female,Retail,TrendLab,Trial,Virtual_Card,None,None,None,282.12,Successful,In_App,No,None,No,Medium,TrendLab,Computer,WINTER25,2.1.0,129,Johnsville
T08001,09-03-2025 08:14:58,000126,05-04-1963,Male,Retail,QuickShop,Control,Card,Visa,Credit,None,346.81,Successful,Online,No,None,No,Low,QuickShop,Mobile,SUMMER24,2.2.0,498,Johnsville
T08002,23-07-2024 09:15:21,001228,16-06-1958,Male,Government Services,Urban Planning Office,Control,QR_Payment,None,None,None,364.69,Successful,In_Store,Yes,None,No,Low,Urban Planning Office,Laptop,SUMMER24,3.0.0,220,Johnsville
T08003,27-11-2025 03:25:34,001645,02-10-1963,Prefer not to say,Government Services,Metro Transit,Control,Virtual_Card,None,None,None,224.6,Successful,In_App,Yes,None,No,High,Metro Transit,Laptop,SUMMER24,2.0.0,754,Eastmoor
T08004,26-07-2024 23:32:35,001469,01-11-2007,Prefer not to say,Government Services,Municipal Services Office,Trial,Virtual_Card,None,None,None,74.06,Successful,In_App,Yes,None,,Low,Municipal Services Office,Laptop,NONE,2.0.0,440,Riverton
T08005,19-03-2025 02:06:16,000969,21-03-1951,Female,Retail,PrimeBakery,Trial,Cryptocurrency,None,None,None,274.94,Successful,In_App,No,Ethereum,No,Low,PrimeBakery,Mobile,WINTER25,3.1.0,420,Black Lake
T08006,22-05-2024 21:29:37,001658,10-08-1959,Female,Government Services,Fire & Safety Department,Trial,Digital_Wallet,None,None,Wish,294.87,Successful,Online,Yes,None,No,Low,Fire & Safety Department,Mobile,WINTER25,1.1.0,793,Riverton
T08007,20-09-2024 14:40:56,001870,03-08-1952,Female,Retail,CityBakery,Control,Digital_Wallet,None,None,Wish,106.14,Successful,In_Store,No,None,No,Low,CityBakery,POS_Terminal,WINTER25,1.2.0,840,Brandybrug
T08008,27-12-2025 15:47:56,000395,02-01-1989,Male,Government Services,Urban Planning Office,Control,Virtual_Card,None,None,None,452.09,Successful,In_App,Yes,None,No,Medium,Urban Planning Office,Mobile,NONE,2.2.0,898,Johnsville
T08009,15-03-2025 02:07:46,000291,19-11-2001,Female,Retail,MegaGadgets,Control,QR_Payment,None,None,None,48.25,Successful,Online,No,None,No,High,MegaGadgets,POS_Terminal,WINTER25,2.2.0,626,Riverton
T08010,06-02-2025 04:26:52,001930,11-11-1952,Male,Government Services,Water Board,Control,Digital_Wallet,None,None,Revolut,190.79,Successful,In_App,Yes,None,No,Medium,Water Board,Mobile,WINTER25,1.1.0,697,Johnsville
T08011,23-02-2024 04:33:35,000230,10-12-2003,Female,Government Services,Water Board,Control,Cryptocurrency,None,None,None,92.01,Successful,In_Store,Yes,Bitcoin,No,Low,Water Board,Mobile,SUMMER24,2.2.0,699,Riverton
T08012,26-07-2024 23:57:06,000350,24-02-1978,Male,Retail,GreenGrocers,Trial,Digital_Wallet,None,None,Revolut,147.97,Successful,In_App,No,None,No,Low,GreenGrocers,Laptop,SUMMER24,2.1.0,605,Johnsville
T08013,12-07-2025 19:36:40,001731,22-11-1998,Female,Government Services,Water Board,Trial,Cryptocurrency,None,None,None,462.81,Successful,In_Store,Yes,Other,No,Low,Water Board,Mobile,WINTER25,2.1.0,863,Westhaven
T08014,01-04-2025 06:07:53,000748,10-03-1973,Prefer not to say,Entertainment,PlayZone Arcade,Trial,Digital_Wallet,None,None,PayPal,189.05,Successful,In_App,No,None,No,Low,PlayZone Arcade,POS_Terminal,SUMMER24,2.1.0,447,Brandybrug
T08015,07-08-2025 10:46:07,001914,27-12-1995,Female,Retail,HomeNeeds,Control,Cryptocurrency,None,None,None,109.99,Successful,In_Store,No,Bitcoin,No,Low,HomeNeeds,Laptop,SUMMER24,1.0.0,979,Riverton
T08016,10-01-2024 02:13:36,000375,14-03-1967,Female,Retail,UrbanBites,Control,Cryptocurrency,None,None,None,76.05,Successful,In_Store,No,Bitcoin,No,High,UrbanBites,Computer,WINTER25,3.2.1,299,Black Lake
T08017,08-09-2025 17:32:40,001870,03-08-1952,Female,Retail,FastFuel,Trial,Cryptocurrency,None,None,None,155.66,Successful,Online,No,Other,No,Low,FastFuel,POS_Terminal,WINTER25,3.2.1,219,Fairview
T08018,19-02-2025 07:05:57,001977,27-11-1956,Male,Retail,EliteElectronics,Trial,Cryptocurrency,None,None,None,390.99,Successful,In_Store,No,Ethereum,No,Low,EliteElectronics,POS_Terminal,WINTER25,2.2.0,682,Eastmoor
T08019,09-10-2024 14:14:25,000329,20-08-2004,Male,Government Services,Fire & Safety Department,Trial,QR_Payment,None,None,None,241.69,Successful,Online,Yes,None,No,Low,Fire & Safety Department,Laptop,SUMMER24,1.2.0,264,Westhaven
T08020,15-11-2025 00:42:49,000012,15-05-1992,Female,Telecom,SparkMobile,Control,Cryptocurrency,None,None,None,323.5,Successful,Online,No,Bitcoin,No,Low,SparkMobile,Computer,WINTER25,2.0.0,596,Eastmoor
T08021,08-04-2025 15:38:51,000476,09-05-1996,Male,Government Services,Public Housing Office,Trial,Card,Visa,Prepaid,None,87.4,Successful,In_App,Yes,None,No,High,Public Housing Office,Mobile,NONE,3.0.0,865,Westhaven
T08022,13-10-2025 14:43:09,001775,03-12-1999,Male,Government Services,Metro Transit,Control,Card,Visa,Credit,None,7.19,Successful,Online,Yes,None,No,High,Metro Transit,POS_Terminal,SUMMER24,3.2.1,135,Fairview
T08023,14-02-2025 15:55:32,000302,20-11-1987,Male,Retail,FashionHub,Control,Digital_Wallet,None,None,Wish,97.65,Successful,In_App,No,None,No,Medium,FashionHub,POS_Terminal,WINTER25,2.0.0,178,Brandybrug
