Transaction_Timestamp,MonthPeriod,Sector,Payment_Method,Transaction_Channel,Payment_Group,Transaction_Amount_GBP,Payment_Status,Customer_Segment,Device_Type,DayOfWeek,DayOfWeekNum,Hour,Quarter,Location
2024-06-01 19:39:35,2024-06,Retail,QR_Payment,In_Store,Mobile/Digital Payment,122.12,Successful,Medium,Mobile,Saturday,5,19,2,Westhaven
2024-02-25 12:04:35,2024-02,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,162.27,Successful,Low,POS_Terminal,Sunday,6,12,1,Fairview
2025-10-03 18:29:43,2025-10,Retail,QR_Payment,Online,Mobile/Digital Payment,355.49,Successful,Low,POS_Terminal,Friday,4,18,4,Kingsport
2024-09-24 11:06:14,2024-09,Retail,Card,In_App,Card/Bank Payment,15.87,Successful,Low,POS_Terminal,Tuesday,1,11,3,Westhaven
2025-09-23 05:00:24,2025-09,Telecom,Card,In_Store,Card/Bank Payment,289.21,Successful,High,Computer,Tuesday,1,5,3,Johnsville
2024-09-01 06:53:34,2024-09,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,154.02,Successful,Low,Computer,Sunday,6,6,3,Oakridge
2024-10-18 07:36:07,2024-10,Retail,Card,In_Store,Card/Bank Payment,9.81,Successful,Low,Computer,Friday,4,7,4,Westhaven
2025-11-13 14:18:27,2025-11,Retail,Virtual_Card,Online,Mobile/Digital Payment,250.57,Successful,Medium,Laptop,Thursday,3,14,4,Oakridge
2025-11-06 10:55:21,2025-11,Retail,Virtual_Card,Online,Mobile/Digital Payment,494.16,Successful,Low,Laptop,Thursday,3,10,4,Fairview
2025-08-11 05:27:36,2025-08,Retail,Card,In_Store,Card/Bank Payment,55.93,Successful,Low,Laptop,Monday,0,5,3,Fairview
2024-12-09 05:31:24,2024-12,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,178.65,Successful,Low,POS_Terminal,Monday,0,5,4,Fairview
2024-06-18 23:03:49,2024-06,Government Services,QR_Payment,Online,Mobile/Digital Payment,124.65,Successful,High,POS_Terminal,Tuesday,1,23,2,Johnsville
2025-05-03 23:24:52,2025-05,Government Services,Digital_Wallet,Online,Mobile/Digital Payment,494.95,Successful,Low,Mobile,Saturday,5,23,2,Westhaven
2025-08-22 09:15:44,2025-08,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,105.23,Successful,Medium,Laptop,Friday,4,9,3,Kingsport
2025-03-28 00:08:30,2025-03,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,148.28,Successful,Medium,Mobile,Friday,4,0,1,Stonebridge
2024-07-18 08:58:42,2024-07,Retail,Virtual_Card,In_App,Mobile/Digital Payment,306.17,Successful,Low,Laptop,Thursday,3,8,3,Brandybrug
2024-08-22 10:29:30,2024-08,Telecom,Digital_Wallet,In_App,Mobile/Digital Payment,284.4,Successful,Low,Laptop,Thursday,3,10,3,Westhaven
2025-08-14 21:22:46,2025-08,Government Services,QR_Payment,Online,Mobile/Digital Payment,449.62,Successful,Low,Computer,Thursday,3,21,3,Johnsville
2024-08-09 03:55:22,2024-08,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,90.69,Successful,High,Computer,Friday,4,3,3,Black Lake
2024-09-17 13:53:29,2024-09,Telecom,Cryptocurrency,Online,Mobile/Digital Payment,34.25,Successful,High,Computer,Tuesday,1,13,3,Stonebridge
2025-06-23 00:49:29,2025-06,Retail,Digital_Wallet,Online,Mobile/Digital Payment,9.07,Successful,Medium,Mobile,Monday,0,0,2,Brandybrug
2025-10-07 03:32:38,2025-10,Government Services,QR_Payment,Online,Mobile/Digital Payment,139.83,Successful,Low,POS_Terminal,Tuesday,1,3,4,Oakridge
2025-03-01 07:18:56,2025-03,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,351.61,Successful,Low,Mobile,Saturday,5,7,1,Fairview
2024-11-15 01:33:07,2024-11,Retail,Virtual_Card,Online,Mobile/Digital Payment,181.56,Successful,Medium,Laptop,Friday,4,1,4,Kingsport
2025-07-27 11:16:28,2025-07,Retail,Card,Online,Card/Bank Payment,306.87,Successful,Low,POS_Terminal,Sunday,6,11,3,Oakridge
2024-11-08 12:27:26,2024-11,Retail,QR_Payment,In_App,Mobile/Digital Payment,432.25,Successful,Low,Laptop,Friday,4,12,4,Westhaven
2025-01-19 03:17:45,2025-01,Entertainment,Card,In_Store,Card/Bank Payment,328.84,Successful,Unknown,POS_Terminal,Sunday,6,3,1,Eastmoor
2025-01-15 00:38:09,2025-01,Retail,QR_Payment,Online,Mobile/Digital Payment,42.28,Successful,Low,Mobile,Wednesday,2,0,1,Riverton
2024-04-21 05:24:59,2024-04,Entertainment,QR_Payment,In_Store,Mobile/Digital Payment,225.0,Successful,Low,Laptop,Sunday,6,5,2,Brandybrug
2024-02-19 15:41:21,2024-02,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,270.94,Successful,Low,Computer,Monday,0,15,1,Fairview
2025-11-15 11:42:17,2025-11,Entertainment,Virtual_Card,In_App,Mobile/Digital Payment,240.29,Successful,Low,POS_Terminal,Saturday,5,11,4,Oakridge
2025-12-02 11:16:54,2025-12,Government Services,Digital_Wallet,Online,Mobile/Digital Payment,424.15,Successful,Low,Laptop,Tuesday,1,11,4,Brandybrug
2024-01-07 18:48:01,2024-01,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,341.38,Successful,Low,POS_Terminal,Sunday,6,18,1,Johnsville
2025-12-06 02:09:49,2025-12,Retail,Digital_Wallet,Online,Mobile/Digital Payment,145.06,Successful,High,Laptop,Saturday,5,2,4,Black Lake
2025-07-20 23:45:51,2025-07,Government Services,Cryptocurrency,In_Store,Mobile/Digital Payment,357.48,Successful,High,POS_Terminal,Sunday,6,23,3,Westhaven
2025-10-05 02:53:54,2025-10,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,130.71,Successful,Low,POS_Terminal,Sunday,6,2,4,Johnsville
2025-07-09 09:21:10,2025-07,Retail,QR_Payment,Online,Mobile/Digital Payment,360.17,Successful,Medium,Mobile,Wednesday,2,9,3,Stonebridge
2025-03-28 16:44:09,2025-03,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,200.92,Successful,Low,Mobile,Friday,4,16,1,Black Lake
2025-12-06 08:10:55,2025-12,Entertainment,QR_Payment,In_Store,Mobile/Digital Payment,92.5,Successful,High,Computer,Saturday,5,8,4,Stonebridge
2025-07-14 19:07:21,2025-07,Retail,Card,In_App,Card/Bank Payment,1.9,Successful,Medium,Computer,Monday,0,19,3,Stonebridge
2025-06-13 04:34:31,2025-06,Government Services,QR_Payment,In_App,Mobile/Digital Payment,209.65,Successful,Low,POS_Terminal,Friday,4,4,2,Stonebridge
2024-07-04 21:55:10,2024-07,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,82.76,Successful,Medium,Computer,Thursday,3,21,3,Johnsville
2025-10-30 05:24:13,2025-10,Retail,Cryptocurrency,Online,Mobile/Digital Payment,157.54,Successful,Low,Computer,Thursday,3,5,4,Stonebridge
2024-01-18 20:14:20,2024-01,Government Services,QR_Payment,Online,Mobile/Digital Payment,356.94,Successful,Low,Mobile,Thursday,3,20,1,Oakridge
2024-02-11 06:05:02,2024-02,Government Services,QR_Payment,In_App,Mobile/Digital Payment,174.48,Successful,High,POS_Terminal,Sunday,6,6,1,Kingsport
2025-12-05 23:41:23,2025-12,Retail,Virtual_Card,Online,Mobile/Digital Payment,469.24,Successful,Medium,Mobile,Friday,4,23,4,Johnsville
2025-10-04 10:43:56,2025-10,Telecom,Cryptocurrency,In_App,Mobile/Digital Payment,313.3,Successful,Low,POS_Terminal,Saturday,5,10,4,Westhaven
2025-04-07 01:35:27,2025-04,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,205.4,Successful,Low,POS_Terminal,Monday,0,1,2,Fairview
2025-01-09 23:01:37,2025-01,Retail,Cryptocurrency,Online,Mobile/Digital Payment,200.25,Successful,Low,Mobile,Thursday,3,23,1,Johnsville
2025-05-12 10:42:07,2025-05,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,260.56,Successful,Medium,POS_Terminal,Monday,0,10,2,Fairview
2025-11-18 13:55:15,2025-11,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,31.91,Successful,Medium,Mobile,Tuesday,1,13,4,Eastmoor
2025-09-27 12:21:58,2025-09,Retail,Card,Online,Card/Bank Payment,21.61,Successful,High,Laptop,Saturday,5,12,3,Stonebridge
2025-09-20 05:07:23,2025-09,Telecom,Cryptocurrency,Online,Mobile/Digital Payment,484.96,Successful,Medium,Mobile,Saturday,5,5,3,Eastmoor
2025-05-16 19:06:51,2025-05,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,214.84,Successful,Medium,Laptop,Friday,4,19,2,Kingsport
2024-02-02 03:16:04,2024-02,Retail,Card,Online,Card/Bank Payment,96.74,Successful,Low,Mobile,Friday,4,3,1,Westhaven
2025-04-19 13:42:57,2025-04,Retail,Digital_Wallet,Online,Mobile/Digital Payment,340.87,Successful,Low,Laptop,Saturday,5,13,2,Oakridge
2024-12-24 08:33:32,2024-12,Telecom,Virtual_Card,In_Store,Mobile/Digital Payment,261.61,Successful,Low,POS_Terminal,Tuesday,1,8,4,Riverton
2025-10-27 22:36:12,2025-10,Government Services,QR_Payment,In_App,Mobile/Digital Payment,251.41,Successful,Low,Mobile,Monday,0,22,4,Black Lake
2025-06-19 03:58:33,2025-06,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,328.19,Successful,Low,Mobile,Thursday,3,3,2,Riverton
2024-09-26 05:28:03,2024-09,Retail,QR_Payment,In_App,Mobile/Digital Payment,400.48,Successful,Low,Computer,Thursday,3,5,3,Westhaven
2024-08-03 19:57:47,2024-08,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,114.42,Successful,Medium,POS_Terminal,Saturday,5,19,3,Westhaven
2025-10-02 20:01:59,2025-10,Telecom,Cryptocurrency,Online,Mobile/Digital Payment,330.84,Successful,Medium,Computer,Thursday,3,20,4,Fairview
2025-03-07 10:57:15,2025-03,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,204.32,Successful,Medium,Mobile,Friday,4,10,1,Fairview
2025-10-13 22:33:36,2025-10,Retail,QR_Payment,In_App,Mobile/Digital Payment,274.79,Successful,High,Mobile,Monday,0,22,4,Riverton
2025-07-05 03:11:34,2025-07,Retail,Card,In_Store,Card/Bank Payment,174.48,Successful,Low,Laptop,Saturday,5,3,3,Fairview
2025-09-07 21:16:06,2025-09,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,348.58,Successful,Medium,Mobile,Sunday,6,21,3,Stonebridge
2024-04-05 14:49:45,2024-04,Retail,Cryptocurrency,Online,Mobile/Digital Payment,440.59,Successful,Low,Laptop,Friday,4,14,2,Stonebridge
2024-11-26 13:53:39,2024-11,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,459.77,Successful,Medium,POS_Terminal,Tuesday,1,13,4,Fairview
2025-05-03 11:53:19,2025-05,Government Services,QR_Payment,Online,Mobile/Digital Payment,454.97,Successful,Low,Mobile,Saturday,5,11,2,Fairview
2024-01-05 01:41:30,2024-01,Entertainment,QR_Payment,In_App,Mobile/Digital Payment,3.97,Successful,Low,Computer,Friday,4,1,1,Oakridge
2025-12-07 20:02:08,2025-12,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,440.55,Successful,Low,POS_Terminal,Sunday,6,20,4,Johnsville
2025-10-08 04:15:54,2025-10,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,176.88,Successful,Low,Laptop,Wednesday,2,4,4,Brandybrug
2024-11-12 14:51:37,2024-11,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,141.91,Successful,Unknown,Laptop,Tuesday,1,14,4,Black Lake
2024-04-25 03:12:55,2024-04,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,147.89,Successful,Low,POS_Terminal,Thursday,3,3,2,Riverton
2025-10-01 18:06:01,2025-10,Retail,QR_Payment,Online,Mobile/Digital Payment,107.15,Successful,High,Mobile,Wednesday,2,18,4,Johnsville
2025-06-09 10:22:22,2025-06,Retail,Cryptocurrency,Online,Mobile/Digital Payment,256.89,Successful,Low,Laptop,Monday,0,10,2,Black Lake
2024-05-28 01:41:25,2024-05,Retail,Card,Online,Card/Bank Payment,248.69,Successful,Low,Computer,Tuesday,1,1,2,Kingsport
2024-07-16 08:13:57,2024-07,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,198.1,Successful,Low,Mobile,Tuesday,1,8,3,Eastmoor
2024-06-14 17:04:15,2024-06,Retail,QR_Payment,Online,Mobile/Digital Payment,210.79,Successful,Medium,Mobile,Friday,4,17,2,Eastmoor
2024-12-28 04:25:45,2024-12,Entertainment,Digital_Wallet,In_App,Mobile/Digital Payment,443.12,Successful,High,POS_Terminal,Saturday,5,4,4,Westhaven
2024-01-20 20:35:53,2024-01,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,47.98,Successful,Low,Mobile,Saturday,5,20,1,Oakridge
2024-12-06 19:24:35,2024-12,Retail,Card,In_Store,Card/Bank Payment,393.76,Successful,Low,POS_Terminal,Friday,4,19,4,Kingsport
2025-05-26 08:10:20,2025-05,Government Services,Card,In_App,Card/Bank Payment,127.72,Successful,Low,POS_Terminal,Monday,0,8,2,Kingsport
2025-05-14 01:13:22,2025-05,Retail,Card,In_App,Card/Bank Payment,55.28,Successful,Medium,Computer,Wednesday,2,1,2,Riverton
2025-11-13 21:31:32,2025-11,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,92.81,Successful,Low,POS_Terminal,Thursday,3,21,4,Riverton
2025-09-18 19:04:36,2025-09,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,133.98,Successful,Low,Computer,Thursday,3,19,3,Black Lake
2025-07-16 14:16:34,2025-07,Government Services,QR_Payment,In_App,Mobile/Digital Payment,202.69,Successful,Low,Computer,Wednesday,2,14,3,Oakridge
2024-08-07 16:59:32,2024-08,Government Services,Card,In_App,Card/Bank Payment,325.9,Successful,Low,Laptop,Wednesday,2,16,3,Black Lake
2024-10-09 14:23:55,2024-10,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,84.29,Successful,Low,POS_Terminal,Wednesday,2,14,4,Johnsville
2024-05-25 06:39:45,2024-05,Retail,Card,Online,Card/Bank Payment,99.9,Successful,Low,POS_Terminal,Saturday,5,6,2,Oakridge
2024-03-21 23:32:26,2024-03,Government Services,Cryptocurrency,In_Store,Mobile/Digital Payment,400.19,Successful,Medium,POS_Terminal,Thursday,3,23,1,Stonebridge
2024-10-24 21:31:08,2024-10,Retail,Card,Online,Card/Bank Payment,44.49,Successful,Low,Mobile,Thursday,3,21,4,Eastmoor
2025-06-17 10:04:22,2025-06,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,143.29,Successful,Low,Mobile,Tuesday,1,10,2,Kingsport
2025-02-20 08:44:55,2025-02,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,263.07,Successful,Low,Mobile,Thursday,3,8,1,Westhaven
2025-09-30 10:06:32,2025-09,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,42.4,Successful,High,Computer,Tuesday,1,10,3,Riverton
2025-10-23 02:24:18,2025-10,Retail,Digital_Wallet,Online,Mobile/Digital Payment,31.04,Successful,Medium,Mobile,Thursday,3,2,4,Riverton
2024-06-02 12:35:08,2024-06,Government Services,QR_Payment,Online,Mobile/Digital Payment,142.49,Successful,Medium,Computer,Sunday,6,12,2,Stonebridge
2025-05-28 01:49:34,2025-05,Government Services,Cryptocurrency,In_App,Mobile/Digital Payment,287.91,Successful,High,POS_Terminal,Wednesday,2,1,2,Westhaven
2024-05-24 07:14:32,2024-05,Retail,QR_Payment,Online,Mobile/Digital Payment,442.94,Successful,Low,POS_Terminal,Friday,4,7,2,Fairview
2025-06-30 22:04:31,2025-06,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,51.1,Successful,Low,Mobile,Monday,0,22,2,Eastmoor
2025-02-11 09:16:37,2025-02,Retail,Card,Online,Card/Bank Payment,366.03,Successful,Low,Computer,Tuesday,1,9,1,Westhaven
2024-03-24 11:34:09,2024-03,Retail,Virtual_Card,Online,Mobile/Digital Payment,72.56,Successful,Medium,POS_Terminal,Sunday,6,11,1,Riverton
2024-10-12 09:45:12,2024-10,Retail,Card,In_App,Card/Bank Payment,497.65,Successful,Low,POS_Terminal,Saturday,5,9,4,Riverton
2025-10-16 19:51:45,2025-10,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,109.5,Successful,Medium,Computer,Thursday,3,19,4,Eastmoor
2024-01-02 03:15:21,2024-01,Telecom,Virtual_Card,In_Store,Mobile/Digital Payment,241.02,Successful,Low,Computer,Tuesday,1,3,1,Eastmoor
2024-09-08 13:37:14,2024-09,Telecom,Cryptocurrency,Online,Mobile/Digital Payment,328.23,Successful,Medium,Laptop,Sunday,6,13,3,Kingsport
2025-09-05 16:16:17,2025-09,Retail,QR_Payment,Online,Mobile/Digital Payment,337.23,Successful,Low,POS_Terminal,Friday,4,16,3,Johnsville
2025-11-01 08:01:29,2025-11,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,241.67,Successful,Low,Laptop,Saturday,5,8,4,Johnsville
2024-06-19 19:38:31,2024-06,Entertainment,QR_Payment,Online,Mobile/Digital Payment,295.49,Successful,Medium,Computer,Wednesday,2,19,2,Eastmoor
2025-01-26 08:18:55,2025-01,Telecom,Virtual_Card,Online,Mobile/Digital Payment,255.71,Successful,Low,Computer,Sunday,6,8,1,Oakridge
2025-09-14 21:35:30,2025-09,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,264.97,Successful,High,Computer,Sunday,6,21,3,Fairview
2025-01-29 22:23:35,2025-01,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,109.87,Successful,Low,Computer,Wednesday,2,22,1,Stonebridge
2024-08-01 16:54:28,2024-08,Retail,QR_Payment,Online,Mobile/Digital Payment,146.85,Successful,Low,Mobile,Thursday,3,16,3,Riverton
2025-02-04 12:37:48,2025-02,Government Services,Cryptocurrency,In_App,Mobile/Digital Payment,245.7,Successful,Low,Mobile,Tuesday,1,12,1,Eastmoor
2025-06-13 20:12:13,2025-06,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,194.9,Successful,Medium,Mobile,Friday,4,20,2,Oakridge
2024-07-19 20:12:13,2024-07,Retail,Virtual_Card,Online,Mobile/Digital Payment,67.67,Successful,Low,POS_Terminal,Friday,4,20,3,Stonebridge
2025-09-11 19:58:31,2025-09,Entertainment,Card,In_App,Card/Bank Payment,170.99,Successful,Low,Computer,Thursday,3,19,3,Eastmoor
2025-07-21 20:33:17,2025-07,Government Services,Virtual_Card,Online,Mobile/Digital Payment,377.34,Successful,Low,Mobile,Monday,0,20,3,Johnsville
2024-12-04 02:48:11,2024-12,Retail,Cryptocurrency,Online,Mobile/Digital Payment,75.67,Successful,Low,POS_Terminal,Wednesday,2,2,4,Fairview
2025-01-24 20:40:51,2025-01,Retail,QR_Payment,In_Store,Mobile/Digital Payment,49.34,Successful,Medium,Laptop,Friday,4,20,1,Eastmoor
2025-12-14 10:12:07,2025-12,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,174.05,Successful,Low,Laptop,Sunday,6,10,4,Stonebridge
2025-04-08 17:10:17,2025-04,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,68.1,Successful,Low,Computer,Tuesday,1,17,2,Stonebridge
2025-10-29 05:30:52,2025-10,Government Services,Card,In_Store,Card/Bank Payment,127.05,Successful,Low,Mobile,Wednesday,2,5,4,Eastmoor
2024-03-05 14:20:53,2024-03,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,183.19,Successful,Low,Computer,Tuesday,1,14,1,Black Lake
2024-07-10 04:40:24,2024-07,Retail,Virtual_Card,In_App,Mobile/Digital Payment,195.81,Successful,Low,Computer,Wednesday,2,4,3,Brandybrug
2025-10-30 14:50:09,2025-10,Retail,QR_Payment,Online,Mobile/Digital Payment,104.68,Successful,Medium,POS_Terminal,Thursday,3,14,4,Black Lake
2025-10-01 15:58:30,2025-10,Retail,Virtual_Card,Online,Mobile/Digital Payment,257.44,Successful,Low,Computer,Wednesday,2,15,4,Riverton
2025-06-16 23:03:01,2025-06,Retail,Card,In_Store,Card/Bank Payment,287.72,Successful,Medium,Unknown,Monday,0,23,2,Fairview
2024-12-13 18:22:23,2024-12,Retail,Card,In_App,Card/Bank Payment,240.88,Successful,Low,POS_Terminal,Friday,4,18,4,Kingsport
2025-11-02 18:54:24,2025-11,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,368.11,Successful,Low,Computer,Sunday,6,18,4,Kingsport
2025-05-22 01:03:56,2025-05,Telecom,QR_Payment,Online,Mobile/Digital Payment,153.31,Successful,Medium,Laptop,Thursday,3,1,2,Oakridge
2024-03-29 03:43:41,2024-03,Retail,Card,In_Store,Card/Bank Payment,55.88,Successful,Medium,POS_Terminal,Friday,4,3,1,Brandybrug
2024-06-03 19:44:37,2024-06,Retail,Virtual_Card,Online,Mobile/Digital Payment,172.84,Successful,Low,POS_Terminal,Monday,0,19,2,Oakridge
2025-04-29 08:04:40,2025-04,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,485.32,Successful,Low,Computer,Tuesday,1,8,2,Brandybrug
2024-11-18 22:04:13,2024-11,Retail,QR_Payment,In_App,Mobile/Digital Payment,79.75,Successful,High,POS_Terminal,Monday,0,22,4,Westhaven
2024-03-12 15:55:53,2024-03,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,354.1,Successful,Low,Laptop,Tuesday,1,15,1,Fairview
2025-12-24 15:37:54,2025-12,Retail,QR_Payment,In_App,Mobile/Digital Payment,388.99,Successful,Low,Mobile,Wednesday,2,15,4,Johnsville
2024-09-14 05:34:04,2024-09,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,485.83,Successful,Low,Mobile,Saturday,5,5,3,Black Lake
2025-07-17 23:49:38,2025-07,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,349.36,Successful,Low,Laptop,Thursday,3,23,3,Oakridge
2024-01-25 17:17:10,2024-01,Telecom,QR_Payment,In_App,Mobile/Digital Payment,385.68,Successful,Low,POS_Terminal,Thursday,3,17,1,Stonebridge
2025-02-14 13:33:09,2025-02,Retail,Card,In_Store,Card/Bank Payment,127.28,Successful,Medium,Mobile,Friday,4,13,1,Black Lake
2024-11-16 06:50:00,2024-11,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,474.14,Successful,Medium,Mobile,Saturday,5,6,4,Black Lake
2024-03-15 05:50:55,2024-03,Retail,QR_Payment,In_App,Mobile/Digital Payment,437.89,Successful,Low,Laptop,Friday,4,5,1,Eastmoor
2025-05-16 01:30:36,2025-05,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,340.24,Successful,High,Computer,Friday,4,1,2,Riverton
2024-06-20 16:14:33,2024-06,Retail,Digital_Wallet,Online,Mobile/Digital Payment,229.24,Successful,Low,Mobile,Thursday,3,16,2,Black Lake
2025-05-03 19:17:44,2025-05,Telecom,Digital_Wallet,Online,Mobile/Digital Payment,198.43,Successful,Medium,Laptop,Saturday,5,19,2,Oakridge
2024-03-20 18:46:25,2024-03,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,109.65,Successful,High,Computer,Wednesday,2,18,1,Riverton
2024-12-01 19:10:18,2024-12,Government Services,QR_Payment,Online,Mobile/Digital Payment,335.44,Successful,Low,Laptop,Sunday,6,19,4,Black Lake
2025-11-19 07:46:24,2025-11,Government Services,Card,In_App,Card/Bank Payment,74.77,Successful,Low,Computer,Wednesday,2,7,4,Kingsport
2025-08-27 11:51:18,2025-08,Government Services,Card,In_App,Card/Bank Payment,31.57,Successful,Low,Mobile,Wednesday,2,11,3,Brandybrug
2025-08-09 05:21:39,2025-08,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,154.29,Successful,High,POS_Terminal,Saturday,5,5,3,Johnsville
